url,content
https://www.brown.edu/graduateprograms/data-science-scm,"Big data is generating a fundamental revolution in many scholarly and intellectual endeavors. Large scale data sets come from digitized analog content created over centuries as well as new data from a large number of sources such as remote sensing, mobile devices, genomic studies, brain images, massive administrative databases, simulation runs, retail transactions, and cameras. These new data sets, coupled with algorithmic and statistical techniques for advanced analysis, make it possible to improve human well–being, accelerate scientific discovery, advance scholarship, and create new social and commercial value. Extracting meaning and value from increasingly complex and voluminous data requires a distinctive set of skills, methods and tools that have been woven together to form an emerging discipline called ""Data Science."" This new discipline integrates foundational elements from computer science, mathematics and statistics, and combines them meaningfully with deep domain–area knowledge. The Data Science Initiative at Brown offers a master's program that prepares students from a wide range of disciplinary backgrounds for distinctive careers in Data Science. Rooted in a research collaboration among four very strong academic departments, the master's program offers a rigorous, distinctive, and attractive education for people building careers in Data Science and/or in Big Data Management. The program's main goal is to provide a fundamental understanding of the methods and algorithms of Data Science. This is achieved through a study of relevant topics in mathematics, statistics and computer science, including machine learning, data mining, security and privacy, visualization, and data management. The program also provides experience in important, frontline data–science problems in a variety of fields and introduces students to ethical and societal considerations surrounding data science and its applications.

The program's course structure, including the capstone experience, will ensure that the students meet the goals of acquiring and integrating foundational knowledge for data science, applying this understanding in relation to specific problems, and appreciating the broader ramifications of data–driven approaches to human activity."
https://www.brown.edu/graduateprograms/social-analysis-and-research-scm,"Careers in the 21st century increasingly place a premium on the ability to collect, process, analyze and interpret large-scale data on human attributes, preferences, attitudes, and behaviors and complex systems of human interactions. Such skills have concrete application and relevance to a wide variety of careers, including market research, program evaluation, policy work, advanced study in the social sciences and financial analysis.

The McKinsey Global Institute, a management consulting group, estimates that by 2018, the U.S. may face a 50-60 percent gap between the need for individuals who can analyze complex data and the supply of those with the training and skills to do so. The demand for data analysts requires professionals that are not only technically skilled, but also thoughtful about how best to use and interpret data.

The hallmarks of the program are focused methodological training in both quantitative and qualitative methods of data collection and analysis, with cores in spatial analysis and market research, classroom instruction by active and internationally renowned researchers, and individualized supervision of applied, hands-on data analytic research on a faculty project or with an off-campus organization.

Through this program, students will develop the pragmatic and logical skills that will prepare them for a career in social research, whether basic research (such as found in academia or research institutions) or applied (such as found in policy and market research). Students will put these newly developed skills to work, as they apply the techniques they learn to the analysis of actual data from the social sciences.

The MSAR is ideal for early–career students who have an existing foundation in basic statistics and social science research and who desire more focused training in order to be not only prepared, but highly competitive, in acquiring careers in market or social research or as analysts at research and policy institutions.

While this degree is based in the Sociology Department, its value extends across disciplines. Many of the MSAR faculty are associates of the Population Studies and Training Center (PSTC) at Brown, an interdisciplinary social science research and graduate training center. The Spatial Analysis courses in this program are taught by experts affiliated with the Spatial Structures in the Social Sciences (S4) Initiative; and several of the courses in market research are taught by staff affiliated with the undergraduate program in Business, Entrepreneurship and Organizations (BEO)."
https://www.bu.edu/met/degrees-certificates/ms-applied-data-analytics/,"Available online and on campus, the Master of Science in Applied Data Analytics (MSADA) at Boston University’s Metropolitan College (MET) is a hands-on program that exposes you to various database systems, data mining tools, data visualization tools and packages, Python packages, R packages, and cloud services such as Amazon AWS, Google Cloud, and Mass Open Cloud. The knowledge of analytics tools combined with an understanding of data mining and machine learning approaches will enhance your ability to critically analyze real-world problems and understand the possibilities and limitations of analytics applications. With data analytics needs influencing every major industry—including healthcare, tech, finance, communication, entertainment, energy, transportation, government, and manufacturing, to name some—there is significant growth in specialized data science, data engineering, automation, AI, and machine learning areas. Yet the demand for skilled talent continues to outpace supply. QuantHub research confirms a shortfall of 250,000 data scientists in 2020, while McKinsey Global Institute anticipates as much as 12 percent annual growth in demand for graduates from data science programs over the next decade.

To harness the potential of this big data revolution, you need advanced techniques.

As a graduate of the MS in Applied Data Analytics program at BU MET, you will be able to demonstrate the ability to create powerful predictions through modeling and machine learning, and drive critical business decisions—skills needed to excel in a growing list of roles such as data scientist, economist, data analyst, business intelligence analyst, systems analyst, chief analytics officer, analytics manager, marketing analyst, business analyst, or financial analyst, among others. Metropolitan College’s Applied Data Analytics master’s degree will equip you with:

Knowledge of the foundations of applied probability and statistics and their relevance in day-to-day data analysis.
Comprehension of computing concepts and applications requirements involving massive computing needs and data storage.
The ability to apply various data visualization techniques using real-world data sets and analyze the graphs and charts.
Understanding of web analytics and metrics, procuring and processing unstructured text/data, and the ability to investigate hidden patterns.
Knowledge-discovery skills using data mining techniques and tools over large amounts of data.
The ability to implement machine learning algorithms and recognize their pertinence in real-world applications.
Comprehensive knowledge of data analytics techniques, skills, and critical thinking, and an understanding of the possibilities and limitations of their applications."
https://www.bu.edu/cs/masters/program/cs/data-centric/,"The ability to answer urgent, new questions using large data sets has become increasingly vital. In the years ahead, demand will continue to grow for computer scientists specifically trained in methods of extracting knowledge from ever-larger data sets. Experts are needed who can develop the required computing systems and software.

Our specialization in data-centric computing is designed to meet this need. The program incorporates intensive study across a spectrum of related areas including machine learning, databases, data mining, algorithms, and systems.

While not required, MS candidates may complete a master’s project or thesis. Projects are carried out with the approval of, and under the supervision of, a faculty member. A master’s project can be expanded into a master’s thesis, which requires two faculty readers. Our CS students have the opportunity to study data-centric computing not only with a computer science focus, but from a broad perspective as well. In particular, students are encouraged to enroll in courses from other data-centric programs at BU, including those at the Metropolitan College (MET), the Bioinformatics program in the College of Engineering, and the Questrom School of Business. These courses include a wide range of data implications from database management, to biological database systems, to advanced business analytics."
https://www.bu.edu/met/degrees-certificates/ms-applied-business-analytics/,"Designed for business analysts, data scientists, or others looking to transition into roles as data-driven business analysts or consultants, the Master of Science in Applied Business Analytics at Boston University’s Metropolitan College (MET) can help you harness the concepts, techniques, and tools needed to transform available data into a valuable catalyst for business growth.

According to a recent report by McKinsey, data needs to be treated as one of the products produced within the organization rather than as a raw material that supports decisions. As data-driven business models change the face of industry, developing the ability to capitalize upon this valuable resource is compulsory. In a recent analysis, PwC determined that 67 percent of job openings requiring data science and analytics competencies are for “analytics-enabled” roles, such as chief executive officer, chief data officer, director of IT, human resources manager, financial manager, and marketing manager. While the jobs are there, there is a shortage of analytics-enabled personnel who combine expertise in their industry with the ability to understand and leverage big data to engage in predictive analytics or make data-informed business decisions. To help close this skills gap, BU MET offers the master’s in Applied Business Analytics degree program on campus and online. Graduates of the program have gone on to work at organizations such as Google, Boeing, Amazon, Microsoft, Apple, Viacom, State Street, and Fidelity.Metropolitan College’s Applied Business Analytics master’s degree will equip you with:

The knowledge and skills necessary to better utilize available information in operational, tactical, and strategic decision-making in organizations.
Experience with various powerful emerging technologies and techniques for increasing the value of both in-house and third-party data sets.
An understanding of how organizations are using interlinked data-inputs, analytics models, and decision-support tools to better understand their operations, customers, and markets.
Expertise in web analytics and metrics, and the ability to procure and process unstructured text, and delve into hidden patterns within data sets.
The ability to facilitate knowledge discovery using data mining and visualization techniques over vast amounts of data."
http://www.bu.edu/cs/masters/program/ai/,"Artificial Intelligence, AI, is an area of study that explores how to create computer programs that learn to make decisions, reason about data, and communicate with humans. In the MS in AI degree program, students learn to apply creative thinking, algorithmic design, and coding skills to build modern AI systems. Students will gain deep technical training and expertise in our focus areas of machine learning, computer vision, and natural language processing.

The program prepares students to work as Artificial Intelligence Engineers in information technology companies or pursue a PhD degree in computer science.

The 8-course MS in AI program is geared toward students with a computer science undergraduate degree, but we also welcome those with equivalent training and experience, as well as students with gaps in their computing background but strong academic records overall."
http://www.bu.edu/questrom/ms-in-business-analytics/,"With our MS in Business Analytics, you’ll acquire essential skills in all areas of business analytics — from data mining and experimental methods to privacy and ethics —at one of the world’s top research universities. You won’t just enhance your abilities to analyze and interpret. You’ll also enhance skills so highly valued by employers, such as effective communication, collaboration, and leadership. Wow future employers with a unique resume that showcases your ability to turn data into solutions. We want the best for you here—plain and simple. Dedicated career coaches are ready to help you launch the career you want. The MSBA team and Feld Center for Industry Alliances will help you connect with employers and engaged alumni. Industry connections are built throughout the program, and even right into the classroom.Our experience-driven program will help you develop your ability to think critically about data problems in real-world business contexts. You’ll learn by doing and have unparalleled access to the Boston business ecosystem, including projects with real companies, industry events, and more. Be able to think critically about and frame data problems in a variety of business contexts and apply appropriate analytical methods to find solutions that achieve stated objectives.
Demonstrate proficiency with a variety of data-analytic tools.
Be able to manipulate data, develop statistical and machine learning models, and visualize and present output to improve business outcomes.
Demonstrate critical thinking skills, connecting quantitative and qualitative tools, concepts, and context to effectively solve problems and make decisions.
Communicate technical information to both technical and non-technical audiences in speech, in writing, and graphically.
Consider opportunities, needs, and constraints of data analytics within the business functions and the strategic importance of decisions made using data.
Demonstrate interpersonal, team, collaborative, and leadership skills.
Demonstrate ethical reasoning skills and understand professional responsibilities."
https://csweb.rice.edu/academics/graduate-programs/professional-master-data-science,"Data science has quickly become a critical enabling capability in many different fields—science, healthcare, energy, manufacturing, and many others. The availability of data has already changed many disciplines in fundamental ways and soon virtually all disciplines will require a new type of scientist: a “data scientist” who is not just a statistician, or a computer scientist, or a mathematician, but is well-versed in all of these fields, and how they apply to the study of data.

Rice's Master of Data Science (MDS) is a professional non-thesis degree designed to support the needs of interdisciplinary professionals intending to pursue a technical career in data science. Upon completing the MDS degree, students will have proficiency in:

Understanding the computational and statistical foundations of Data Science
Knowing and understanding how to use the core methods of Data Science as applied to an area of specialization or across a breadth of areas
Applying Data Science knowledge, theory, and techniques to solve difficult, real-world problems, beginning with raw and dirty data, and ending with actionable insights
Effectively communicating written and orally about Data Science methods and results to a lay audienc"
https://healthinformatics.georgetown.edu/#_ga=2.261589773.1422061659.1623151628-565262736.1623151628,"Health Informatics is the field concerned with the optimal use of information, often aided by technology, to improve individual health, healthcare, public health and biomedical research. It helps in the collection of health data in a manner that is readily usable for analysis to improve current care processes. Health informatics assists in identifying trends that could give insights on the health condition of patients and care processes. It also helps in improving the quality of care by generating better information and knowledge from the patients’ data to reduce medical errors and care costs.

Who is this for: This program is aimed at health professionals, engineers, math/science/computer science majors seeking to become practicing clinical informaticians. Understand new & emerging technologies applied in healthcare
Gain real world project experience in the classroom & through capstone projects with industry and government agencies
Practice scientific inquiry, problem solving and decision-making to improve human health
Apply methods and skills learned in class to integrate, mine, analyze and visualize data to improve patient outcomes and reduce healthcare costs"
https://analytics.georgetown.edu/about/,"Students in the M.S. in Data Science and Analytics program build a robust knowledge base and solid foundation in data science and analytics fundamentals, including big data and cloud computing, machine and deep learning, interactive and complex visualization methods, advanced databases, objects, algorithms, and complexity, text mining and natural language processing, and advanced mathematical and statistical modeling. Languages used include R, Python, and SQL. Students also engage in additional and critical skills including decision science, data communication, visual narrative development, teamwork, and complex problem solving techniques. Students who complete the program pursue careers in fields including business intelligence, analytics, and decision making; medical analytics; public policy, government, and political analytics; finance, marketing, and banking analytics; big data infrastructure and cloud computing; global health analytics, and many other data-dependent areas. The data science graduate program also serves as preparation for students who wish to enter a Ph.D. program in Data Science and Analytics, Applied Mathematics, Statistics, Computer Science, or Economics."
https://mccourt.georgetown.edu/master-of-science-in-data-science-for-public-policy/#_ga=2.261589773.1422061659.1623151628-565262736.1623151628,"A unique curriculum at the intersection of data science and quantitative public policy analysis, the MS-DSPP equips graduates with cutting-edge computational, analytical, STEM, and governance skills."
https://foster.uw.edu/academics/degree-programs/master-science-business-analytics/,"Data analytics meets business strategy in a 12-month, evening and weekend, Master of Science in Business Analytics program from the top-ranked UW Foster School of Business. A STEM-designated program, our unique curriculum creates data storytellers and business strategists prepared to make data-driven decisions that increase their impact. With this program, you will:

Drive business value through data analytics, strategic decision-making, and predictive analytics.
Gain the technical skills and business knowledge to better analyze challenges and create strategic solutions.
Leverage the Foster alumni network and connections to Seattle’s business community to accelerate your career in a rapidly growing field.
Faculty at the Foster School are on the cutting-edge of business intelligence and big data research, bringing those insights into the classroom to equip students with the skills needed to maintain a competitive edge. Combined with a deep network of industry connections and Seattle’s world-renowned business community, there is no better place than Seattle and the Foster School to make strides in this high-demand profession."
https://www.washington.edu/datasciencemasters/,"The MSDS degree is a professional master’s program designed for students who want to begin or advance their careers in data science. The program is available full-time or part-time. Classes begin every fall quarter and meet in the evenings on the University of Washington campus.

The industry-relevant curriculum gives you the skills to extract valuable insights from big data. In this program, you will learn expertise in statistical modeling, data management, machine learning, data visualization, software engineering, research design, data ethics, and user experience to meet the growing needs of industry, not-for-profits, government agencies, and other organizations.
MSDS alumni work at top companies, including Amazon, Boeing, Facebook, Google, Microsoft, T-Mobile, and Zillow. Our graduates also pursue careers at leading not-for-profit organizations, such as Seattle Children’s Hospital and the Institute for Health Metrics and Evaluation."
https://rady.ucsd.edu/programs/masters-programs/ms-in-business-analytics/,"The Master of Science in Business Analytics (MSBA) at the Rady School is a STEM Designated program that will provide you with the required skills to succeed in data-rich business environments. The program offers rigorous, hands-on training that will prepare you to use data and analytics to identify business opportunities, generate insights, and create value for both customers and companies.

Full time students can complete Rady's MSBA program in as little as 11 months but can also extend to 17 months. Students enrolled in the Flex Weekend program can complete the degree in 17 months. Collect, clean, visualize, and analyze data. Successful businesses use data and models to make better decisions and gain competitive advantage. Vast amounts of data on customers, suppliers, operations, and financial transactions are collected from a variety of sources, often managed in diverse systems, by multiple stakeholders. Transforming this data into insights that can enhance decision-making is a key challenge for businesses of every size, across all industries. Companies are looking for skilled professionals who can solve key operational and strategic business questions using data, statistics, and machine learning. In the rapidly expanding world of big data, the demand for skilled professionals who can leverage analytics to translate data into valuable business insights has skyrocketed. According to Forbes, worldwide big data market revenues for software and services are projected to grow from $42 billion in 2018 to $103 billion in 2027. Companies in all industries are in desperate need of talented analysts to meet the demand presented by the ever-growing amount of data they produce and acquire, according to recent McKinsey, KPMG, and Accenture reports.
Use statistical, machine learning, and optimization tools
Leverage data and analytics to drive business decisions and create value"
https://goizueta.emory.edu/msba,"Goizueta’s STEM-designated Master's in Business Analytics combines business, data, and technology to make you an effective business data scientist for a data-driven world. This 10-month, immersive business analytics degree emphasizes hands-on learning in real-world partnerships with organizations like FedEx, InterContinental Hotels Group (IHG), and The Home Depot, so when you’re done, you can hit the ground running in any industry. Through it all, you’ll have a team to help you chart your career path in some of the fastest-growing fields in business. In our innovative, STEM-designated MS in Business Analytics program, we combine the languages of business, data, and technology. You will learn data visualization, machine learning, managing big data, social network analytics, business analytics, and more. We bring together knowledge from three fields — management, information systems/computer science, and applied statistics — to solve business problems. This is how you become a business data scientist. Project-based learning is at the heart of our Master's in Business Analytics program. We make sure you’ll do as much real work with actual clients as possible. In our business analytics capstone project, you’ll work in small teams with data provided from Goizueta’s industry partners. Projects conclude with the delivery of your code and dashboards, and a presentation to executive-level client sponsors where you’ll explain both your analytics process and the business impact."
https://gsm.ucdavis.edu/master-science-business-analytics-msba,"The UC Davis Master of Science in Business Analytics develops high-performance professionals who can create business value from data and models. 

You'll learn to ask the right questions to deploy technical skills, data science tools and the managerial savvy to lead organizational change. You'll thrive in the global innovation hub of San Francisco and Silicon Valley, networking with trailblazers who are pushing the envelope on business analytics and data-driven decision making."
https://sas.rochester.edu/dsc/graduate/ms.html,"The Master of Science (MS) in data science program at the University of Rochester provides students with a strong background in the fundamentals and applications of data science, and is accredited by New York State.

The program is designed for students with a background in any field of science, engineering, mathematics, or business. We welcome applicants of all career stages, from mid-career to fresh out of college. Prospective students should have experience in programming, and should be proficient in first-year, college mathematics.

The MS in data science program can be completed in two (fall/spring) or three semesters (fall/spring/fall) of full-time study. The two-semester version is designed for students with a strong background in computer science and mathematics, who are eager to take on a relatively heavy course load (four courses per semester) in order to graduate quickly. In the three-semester version, students take three courses each semester, and many find internships over the summer. Although students are given opportunities to meet with corporate recruiters and offered internship advice, we cannot guarantee summer internship placement."
https://www.vanderbilt.edu/datascience/academics/msprogram/program-details/,"Data science is an interdisciplinary field focused on extracting knowledge and enabling discovery from complex data. It represents a fusion of principles from Statistics and Computer Science that are applied in domain-specific contexts. As such, critical thinking, communication, and domain-specific knowledge are essential skills. In fact, data science skills are­­­­­­­ now one of the most sought-after skill sets for graduates in a wide variety of quantitative, computational, and scientific disciplines. design computational pipelines for high-dimensional and large-scale complex data
acquire and manage massive data sets
produce effective displays and visualizations of data
build and interpret statistical models for large-scale data
implement machine learning algorithms to make predictions and optimize decisions
understand the advantages and limitations of competing models
effectively communicate the results to experts and non-experts
work in reproducible and open source environments
recognize the ethical, policy and privacy implications of data science research"
https://www.analytics.gatech.edu/,"The Master of Science in Analytics is an interdisciplinary program that combines statistics, operations research, computing, and business by melding the world-class expertise of the College of Engineering’s Stewart School of Industrial & Systems Engineering, the College of Computing’s School of Computational Science and Engineering, and the Scheller College of Business. By combining the strengths of these nationally ranked programs, graduates will be afforded the opportunity to integrate analytic skills in a unique and interdisciplinary way that yields deep insights into analytics problems.

Analytics is defined as “the scientific process of transforming data into insight for making better decisions.” Tying together the new opportunities made possible by big data and computing, advanced quantitative methods from statistics and operations research, and the need for better business intelligence and decision support, analytics has quickly become a key facet of business strategy The MS Analytics program’s graduates will be able to move directly into business, industry, and government positions where they can apply the practical knowledge they have gained to immediately benefit their employers.

Students earning the MS Analytics degree will be able to understand and integrate fundamental principles and advanced concepts across the core analytics disciplines of computing, statistics, operations research, and business. Trained by world-class faculty in all of these areas, students will learn

identification and framing of problems;
acquisition, management, and utilization of large and fast-moving streams of data;
creation, analysis, solution, and interpretation of mathematical models using appropriate methodology; and
the integration of these interdisciplinary skills to enable graduates to successfully develop and execute analytics projects.
In addition to an integrated breadth of study covering the core areas of analytics, students will satisfy one of the specialized tracks to give them depth in an analytics area of specialization:"
https://giesbusiness.illinois.edu/graduate-hub/business-analytics,"Learn to create and innovate using data with a STEM-designated Masters in Business Analytics from Gies College of Business at the University of Illinois.

In less than a year, students develop the key skill set high-demand jobs require through a strong integration of business application area expertise such as finance, information systems, and accountancy, and data science skills including gathering, managing, analyzing, and communicating data. Graduates will leverage business analytics methods and tools to solve complex business problems. "
https://graduate.seas.gwu.edu/masters-data-analytics,"Administered jointly through the Department of Computer Science and the Department of Engineering Management & Systems Engineering, the Master of Science in Data Analytics aims to address the growing demand for professionals skilled in big data and data analytics in government, industry and research organizations.

Through courses led by top faculty members at the School of Engineering & Applied Science and the School of Business, this program is conducted in small cohorts and covers topics in computer science, business analytics and systems engineering while focusing on the foundations of analytics from a technical engineering perspective.

Students choose from two tracks: Computer Science or Engineering Management & Systems Engineering. 

Students in the program should expect the following program outcomes: 

Apply data science and analytics techniques in the decision-making process of a wide range of organizations.
Demonstrate the ability to store, clean and transform data.
Demonstrate improvements in the decision-making process by using and applying analytics techniques to interpret results 
Design and implement computing infrastructure and algorithmic techniques for big data analytics.
Explore the engineering foundations that propel the fields of data science and analytics.
Gain hands-on experience with analytical tools for big data.
Pursue or enhance careers as data analysts or data scientists."
https://datasci.columbian.gwu.edu/ms-data-science,"The explosion of data in today’s world is rapidly shaping the landscape of our lives. This has led to an urgent need to process massive amount of information and obtain meaningful insights. Data scientists are trained to meet such challenges. Through a structured curriculum that provides foundational knowledge as well as application skills, students in the Data Science program learn how to confront the most complex problems across both government and private industry using data-driven decisions.

Data Science is an emerging field that aims to draw actionable conclusions from data. It uses techniques and theories from the broader areas of statistics, computer science, and mathematics. Its applications are in many fields including business, engineering, natural sciences, social sciences, humanities, and health care.

The STEM-designated Master of Science (MS) degree in Data Science provides a deep foundation in statistical analysis and programming. It also offers knowledge of the application domain, in addition to project management skills. Graduates of the MS in Data Science apply data science techniques to the solution of real world problems, communicate findings, and effectively present results using data visualization tools.

Developed through a collaborative effort between the Departments of Statistics, Mathematics, Physics, Economics, Geography and Political Science, the Data Science Program gives students cutting-edge tools for analyzing “Big Data” and teaches them how to extract the insights that are changing the way we live, work, and communicate."
https://business.gwu.edu/academics/programs/specialized-masters/ms-business-analytics,"Initiated in 2013, the GW School of Business MS in Business Analytics (MSBA) program trains students to master real-world analytics and consulting skills for effective data-driven decision making. Since its inception, the program has worked with leading analytics organizations (including IBM and Deloitte) to develop, and continue to enhance, a rigorous and balanced curriculum that encompasses the technical, quantitative and qualitative skills for effectively developing, deploying and communicating business analytics solutions.

The curriculum is a distinctive blend of analytics methods (descriptive, predictive, and prescriptive), applications (elective courses in analytics applied to a specific functional area or industry), soft skills (consulting, communication and team dynamics), and technology (SAS tools, R, Python, SQL, no-SQL and other current and trending technologies). The culmination of the course of study is a practicum project in which students work within a team of peers to apply their newly acquired expertise to real-world business challenges sponsored by our partner industry organizations.

The program closely collaborates with its Advisory Group of leading analytics organizations (such as IBM, Deloitte, SAS, Accenture, MITRE and Attain) on the development and overall growth of the MSBA program, assisting students with their practicum projects, and providing career development and networking opportunities."
https://asegrad.tufts.edu/academics/explore-graduate-programs/data-science,"The M.S. in Data Science is offered jointly by the departments of Computer Science and Electrical and Computer Engineering.

The M.S. in Data Science is a program that may be completed in as little as one year of study, or at a student's own pace. Prerequisites for the M.S. in Data Science include a bachelor’s degree in a STEM field, including Mathematics, Science, Engineering, Computer Science, or a related discipline. Applicants with bachelor’s degrees in non-STEM fields can begin study with a Certificate in Data Science that, in an additional term or year, gives the applicant a sample of the program. The courses in the certificate, upon successful completion with a grade of B- or better and admission to the M.S. in Data Science, may be transferred to apply to the M.S. in Data Science program.

Master's degrees require a minimum of 30 SHUs and the fulfillment of at least 10 courses at the 100-level or above with grades of S (satisfactory) or at least a B-. Program requirements may vary."
https://asegrad.tufts.edu/academics/explore-graduate-programs/data-analytics,"Data analytics is a fast-growing field and often the key to business strategy and the solution to complex questions. Data analysts are sought after in nearly every field. In fact, in a recent study IBM predicts that by 2020 demand for data professionals will increase by 364,000 job openings to 2,720,000. 

The interdisciplinary Master of Science in Data Analytics is guided by an advisory board of professionals in the field, who help ensure the program provides rigorous courses in the analytical skills that are sought after across the arts, humanities, and sciences as well as within the business community. 

The program is offered on both a full-time or part-time schedule for working professionals who are looking to build expertise in the field of data analytics. Most students complete the program in two years, but it can be completed in one year with accelerated study. 

Upon completion of the program, you will be able to demonstrate the following areas of knowledge: 

Define and solve complex data-based problems using appropriate statistical methodologies analyses
Select appropriate statistical and predictive methodologies with both sparse and large data sets
Provide appropriate theoretical interpretation of these results based on discipline-related concepts
Demonstrate written oral communications skills for conclusions drawn from the analyses of data
Create visual representations to increase understanding and utilization of complex data
Maintain collaborative team relationships to effectively contribute to a shared project
Have functional programming skills in data-related language"
https://herbert.miami.edu/graduate/find-and-compare-programs/business-analytics/index.html,"This STEM-designated degree offers an intensive experience that develops well-trained business analysts armed with the skills necessary to understand, manage, and make use of big data in a business context. Over the course of 10 months, students learn how to turn abstract data into meaningful information with which to predict consumer behavior and forecast revenue and expenses for virtually any business model and any industry sector. "
https://ece.coe.miami.edu/graduate/ms-in-electrical-and-computer-engineering-concentration-in-ai/index.html,"The MS in Electrical and Computer Engineering – Concentration in Artificial Intelligence (AI) is open to students who want to pursue a career in artificial intelligence and professionals who want to further their knowledge and skills. Participants learn the fundamentals of artificial intelligence, machine learning, computer vision, and neural networks with emphasis using hands-on instruction resulting in a final capstone project.

Specialty areas of study in Electrical and Computer Engineering – AI Concentration include:

Knowledge representation and reasoning
Neural Networks
Machine learning
Data mining
Computer vision"
https://msdatascience.miami.edu/,"The Master of Science in Data Science (MSDS) is designed to provide interdisciplinary connections and experiential learning opportunities across all aspects of data science and computing: from machine learning to marine science, from city planning to communications. Students from any academic discipline are invited to explore the possibilities of this degree program, and to consider advancing their careers with the foundational knowledge of how to understand the applications and implications of data in a variety of fields."
https://datascience.nd.edu/programs/masters/,"Notre Dame’s Online Master's in Data Science program is offered by the Department of Applied and Computational Mathematics & Statistics (ACMS) with the participation of faculty from the Mendoza College of Business, the Office of Information Technologies, and the Hesburgh Libraries. We also have faculty from around the country and that currently work in the industry. This blend of industry and academic perspectives will provide our students with a variety of subjects, projects, and points of view to consider and learn from. 

The program delivers academic excellence in a convenient online format optimized for learning complex quantitative material. It features:

Small, live classes taught by Notre Dame instructors and personal attention to student success
Exclusive in-person immersions with subject matter experts
Structured program to be completed in 21 months of half-time enrollment (2 courses per semester over 5 semesters; students earn 30 credits to complete the degree)
Combination of live weekly sessions and asynchronous learning materials designed by leading Notre Dame faculty
State-of-the-art online learning platform that fosters an interactive learning community
Industry collaboration with AT&T
Committed Alumni Network"
https://mendoza.nd.edu/graduate-programs/business-analytics-msba/,"The sheer volume of today’s data presents real challenges for businesses and opportunities for those who can analyze and explain it.

With the MS in Business Analytics (MSBA) from Notre Dame, you create impact. You understand the techniques and challenges of data while telling the stories of data in a powerful way. You have the unique skills and knowledge to access instant realities, build analysis models, create simulation scenarios and communicate recommended next steps.

Ultimately, you become a fundamental conduit between the data teams and decision-makers in management. The MSBA is a STEM-designated degree program designed for new graduates and professionals with less than two years of work experience. Guided by a foundation in ethical decision making, you'll employ the latest in data visualization technology to demonstrate how to improve production cycles and prescribe strategic solutions based on historical data and predictive analytics.Through immersive group work and the case study approach, you will learn how data insights can be applied in real business situations. This approach creates a collaborative learning environment and enables you to leverage varying skill sets for maximum success through the program. The program culminates with a hands-on capstone project where you and your team will partner with a corporate sponsor on a real-world analytics project where you'll have the opportunity to put your knowledge and skills to work."
https://mds.ics.uci.edu/,"The Donald Bren’s School of Information and Computer Science Master of Data Science (MDS) prepares you to develop your understanding of the cornerstones of modern data science through a dual framework in Statistics and Computer Science. 

Our 15-month, full-time program taught by pioneering faculty and researchers in the field of data science anchors the curriculum on hands on training in applied probability and mathematical statistics, statistical modeling and computing, machine learning, data management and visualization, and artificial intelligence. The unique feature of the UCI MDS program is that it is rooted in the deep foundation of data science with a balanced curriculum between computer science and statistics as well as two capstone project courses that provide first hand experience in dealing with real world problems. After finishing the program, students will be well-prepared to meet the challenges from the world of big data.The Master of Data Science builds on the cornerstones of modern data science by unifying statistics, data analysis, machine learning, and other computational methods to understand and analyze data to propel organizations forward. 


Our comprehensive curriculum allows you to dive deeper into state-of-the-art methods for working with data while building a network of professionals for forming the foundations for the next generation of leaders in data science. In the program, you will learn particular methods and projects, learn from industry partners and leverage your skills to drive business intelligence through a capstone project. 
Our Master of Data Science program equips students with the ability to identify relevant questions, collect data from a multitude of sources, organize the information, translate results into solutions, and communicate their findings. Our Career Development team works with students individually to prepare them for the recruitment and job interview process. As a strategic partner we will leverage their skills to help students identify the best career opportunities that fit their goals."
https://merage.uci.edu/programs/masters/master-science-business-analytics/admissions.html,"Intelligent and motivated applicants who are passionate about analytics are the best fit for the Master of Science in Business Analytics program. Recent graduates, early career professionals, or career transitioners who have a quantitative background are encouraged to apply. As organizations embrace analytics, they rely on analysts to extract value from data to inform strategic business, marketing and operational decisions. We have designed a well-rounded curriculum that is STEM-Certified (36 Months of Optional Practical Training), that prepares you to become technically fluent, experienced and prepared to lead in a digitally-driven career in data analytics, marketing analytics or operations analytics."
https://www.demography.uci.edu/masters.php,"The DASA program is organized around the interdisciplinary field of demography and draws faculty and courses mainly from the School of Social Sciences. A student who completes the program will earn an M. A. in Social Sciences (Concentration in Demographic and Social Analysis).

The nine-month Master of Arts curriculum is integrated with the introductory graduate courses in the school, and includes population theory, research design, descriptive and inferential statistics, and demographic methods. These core courses are complemented by a varying menu of population-relevant electives. Throughout the academic year, students will apply the training and skills they are learning through a research project. The year culminates in an oral exam wherein students present their research."
https://catalog.uic.edu/gcat/colleges-schools/business-administration/bus-anal/,"The MS in Business Analytics combines foundational knowledge in (1) data management and business intelligence, (2) applied statistics, machine learning, and data mining, with (3) knowledge of business functional areas, analytics applications in specific contexts, and (4) understanding of analytics and information management practice and strategy in organizations. It is targeted both at students with undergraduate degrees from business and other disciplines who seek specialized knowledge and training to work in increasingly data-rich business environments, as well as working professionals looking to develop business intelligence and analytics capability.

The distinguishing feature of the program is in the combination of data management, statistics and machine learning with understanding of business functional areas and processes,  analytics application to specific problems, and role of data and analytics in organizational contexts. The program emphasizes hands-on experience with current analytics tools, and experiential learning through capstone analytics projects with organizations."
